image,run,status,tag_id,conf,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,qw,qx,qy,qz,eu_px,ev_px
frame_000456.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000456.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000456.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000456.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000456.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000458.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000458.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000458.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000458.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000458.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000460.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000460.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000460.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000460.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000460.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000462.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000462.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000462.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000462.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000462.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000464.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000464.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000464.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000464.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000464.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000466.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000466.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000466.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000466.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000466.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000468.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000468.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000468.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000468.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000468.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000470.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000470.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000470.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000470.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000470.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000472.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000472.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000472.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000472.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000472.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000474.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000474.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000474.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000474.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000474.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000476.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000476.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000476.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000476.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000476.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000478.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000478.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000478.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000478.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000478.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000480.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000480.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000480.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000480.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000480.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000482.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000482.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000482.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000482.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000482.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000484.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000484.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000484.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000484.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000484.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000486.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000486.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000486.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000486.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000486.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000488.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000488.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000488.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000488.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000488.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000490.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000490.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000490.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000490.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000490.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000492.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000492.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000492.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000492.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000492.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000494.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000494.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000494.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000494.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000494.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000496.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000496.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000496.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000496.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000496.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000498.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000498.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000498.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000498.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000498.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000500.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000500.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000500.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000500.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000500.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000502.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000502.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000502.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000502.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000502.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000504.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000504.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000504.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000504.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000504.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000506.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000506.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000506.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000506.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000506.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000508.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000508.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000508.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000508.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000508.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000510.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000510.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000510.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000510.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000510.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000512.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000512.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000512.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000512.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000512.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000514.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000514.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000514.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000514.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000514.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000516.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000516.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000516.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000516.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000516.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000518.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000518.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000518.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000518.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000518.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000520.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000520.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000520.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000520.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000520.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000522.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000522.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000522.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000522.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000522.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000524.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000524.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000524.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000524.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000524.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000526.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000526.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000526.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000526.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000526.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000528.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000528.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000528.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000528.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000528.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000530.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000530.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000530.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000530.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000530.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000532.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000532.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000532.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000532.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000532.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000534.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000534.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000534.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000534.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000534.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000536.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000536.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000536.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000536.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000536.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000538.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000538.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000538.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000538.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000538.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000540.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000540.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000540.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000540.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000540.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000542.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000542.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000542.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000542.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000542.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000544.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000544.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000544.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000544.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000544.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000546.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000546.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000546.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000546.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000546.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000548.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000548.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000548.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000548.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000548.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000550.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000550.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000550.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000550.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000550.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000552.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000552.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000552.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000552.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000552.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000554.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000554.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000554.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000554.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000554.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000556.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000556.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000556.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000556.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000556.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000558.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000558.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000558.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000558.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000558.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000560.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000560.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000560.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000560.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000560.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000562.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000562.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000562.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000562.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000562.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000564.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000564.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000564.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000564.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000564.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000566.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000566.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000566.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000566.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000566.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000568.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000568.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000568.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000568.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000568.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000570.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000570.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000570.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000570.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000570.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000572.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000572.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000572.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000572.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000572.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000574.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000574.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000574.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000574.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000574.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000576.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000576.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000576.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000576.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000576.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000578.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000578.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000578.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000578.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000578.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000580.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000580.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000580.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000580.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000580.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000582.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000582.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000582.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000582.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000582.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000584.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000584.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000584.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000584.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000584.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000586.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000586.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000586.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000586.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000586.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000588.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000588.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000588.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000588.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000588.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000590.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000590.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000590.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000590.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000590.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000592.jpg,1,DETECTED,0,79.0,-0.2949,-0.1407,0.6698,20.75,52.87,-155.17,-0.1111,-0.4623,0.0633,0.8775,-222.4,-103.9
frame_000592.jpg,2,DETECTED,0,79.0,-0.2949,-0.1407,0.6698,20.75,52.87,-155.17,-0.1111,-0.4623,0.0633,0.8775,-222.4,-103.9
frame_000592.jpg,3,DETECTED,0,79.0,-0.2949,-0.1407,0.6698,20.75,52.87,-155.17,-0.1111,-0.4623,0.0633,0.8775,-222.4,-103.9
frame_000592.jpg,4,DETECTED,0,79.0,-0.2949,-0.1407,0.6698,20.75,52.87,-155.17,-0.1111,-0.4623,0.0633,0.8775,-222.4,-103.9
frame_000592.jpg,5,DETECTED,0,79.0,-0.2949,-0.1407,0.6698,20.75,52.87,-155.17,-0.1111,-0.4623,0.0633,0.8775,-222.4,-103.9
frame_000594.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000594.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000594.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000594.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000594.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000596.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000596.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000596.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000596.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000596.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000598.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000598.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000598.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000598.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000598.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000600.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000600.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000600.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000600.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000600.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000602.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000602.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000602.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000602.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000602.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000604.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000604.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000604.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000604.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000604.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000606.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000606.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000606.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000606.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000606.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000608.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000608.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000608.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000608.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000608.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
frame_000610.jpg,1,NOT DETECTED,,,,,,,,,,,,,,
frame_000610.jpg,2,NOT DETECTED,,,,,,,,,,,,,,
frame_000610.jpg,3,NOT DETECTED,,,,,,,,,,,,,,
frame_000610.jpg,4,NOT DETECTED,,,,,,,,,,,,,,
frame_000610.jpg,5,NOT DETECTED,,,,,,,,,,,,,,
